.id,place,zip,place_of_total,total_number,retired_number,disabled_number,widow_number,spouse_number,children_number,total_benefits,retired_benefits,widow_benefits,age65_benefits,zip_ben
Pennsylvania,,18706,,3945,2500,555,430,165,295,3413,2310,376,2810,0.924
Pennsylvania,,18707,,2755,1905,300,225,140,185,2671,1965,224,2015,1.03149606299213
Pennsylvania,,18708,,1665,1100,195,150,105,115,1621,1149,154,1200,1.04454545454545
Pennsylvania,,18709,,815,515,105,90,40,65,674,454,79,585,0.881553398058252
Pennsylvania,,18711,,105,60,15,25,0,5,81,47,19,90,0.783333333333333
Pennsylvania,Williamsport,,,33050,21620,4315,3120,1755,2240,30082,21260,3004,23835,
Pennsylvania,,16822,,455,305,65,40,20,25,404,289,34,325,0.947540983606557
Pennsylvania,,16848,,125,90,15,10,5,5,119,90,10,95,1
Pennsylvania,,17701,,9495,5905,1445,920,455,770,8503,5830,899,6700,0.987298899237934
Pennsylvania,,17702,,2360,1645,255,190,120,150,2186,1611,185,1745,0.979331306990881
Pennsylvania,,17703,,135,40,30,5,0,60,99,36,6,55,0.9
Pennsylvania,,17720,,80,40,15,5,10,10,65,40,2,50,1
Pennsylvania,,17721,,490,325,55,55,25,30,440,313,49,355,0.963076923076923
Pennsylvania,,17726,,60,40,5,10,5,0,55,38,11,55,0.95
Pennsylvania,,17728,,1045,715,140,80,60,50,979,709,76,745,0.991608391608392
Pennsylvania,,17734,,15,10,5,0,0,0,15,8,1,10,0.8
Pennsylvania,,17737,,1275,850,160,120,70,75,1153,815,116,915,0.958823529411765
Pennsylvania,,17738,,15,10,5,0,0,0,13,9,1,10,0.9
Pennsylvania,,17740,,2485,1585,325,260,135,180,2251,1557,250,1750,0.982334384858044
Pennsylvania,,17742,,25,15,5,5,0,0,25,15,4,20,1
Pennsylvania,,17744,,670,425,95,60,40,50,607,418,57,445,0.983529411764706
Pennsylvania,,17745,,3420,2215,435,360,190,220,3079,2189,337,2500,0.988261851015801
Pennsylvania,,17747,,445,290,50,35,40,30,392,279,35,325,0.962068965517241
Pennsylvania,,17748,,175,125,20,15,10,5,166,129,12,130,1.032
Pennsylvania,,17750,,40,25,5,5,5,0,39,29,4,35,1.16
Pennsylvania,,17751,,1435,970,200,115,80,70,1334,958,107,1055,0.987628865979381
Pennsylvania,,17752,,930,605,145,80,35,65,843,580,77,625,0.958677685950413
Pennsylvania,,17754,,2955,2180,235,245,160,135,2901,2235,253,2355,1.02522935779817
Pennsylvania,,17756,,2400,1640,255,235,125,145,2181,1586,227,1775,0.967073170731707
Pennsylvania,,17760,,175,90,30,25,10,20,154,87,24,110,0.966666666666667
Pennsylvania,,17762,,120,85,15,10,10,0,117,87,10,95,1.02352941176471
Pennsylvania,,17763,,70,40,15,10,0,5,62,37,8,50,0.925
Pennsylvania,,17764,,600,330,105,75,35,55,508,302,72,390,0.915151515151515
Pennsylvania,,17765,,225,145,30,20,15,15,189,132,18,160,0.910344827586207
Pennsylvania,,17767,,30,25,0,5,0,0,29,22,4,25,0.88
Pennsylvania,,17769,,25,20,5,0,0,0,24,19,1,20,0.95
Pennsylvania,,17771,,710,450,90,65,50,55,617,420,60,480,0.933333333333333
Pennsylvania,,17773,,20,15,0,0,5,0,17,12,3,15,0.8
Pennsylvania,,17774,,240,155,30,25,15,15,197,139,20,170,0.896774193548387
Pennsylvania,,17776,,105,75,15,10,5,0,94,68,9,75,0.906666666666667
Pennsylvania,,17778,,40,20,5,10,5,0,36,19,8,30,0.95
Pennsylvania,,17779,,160,120,10,15,15,0,150,120,13,140,1
Pennsylvania,York,,,72975,49775,8485,6310,3370,5035,70518,51619,6418,52960,
Pennsylvania,,17019,,2455,1820,230,170,120,115,2373,1832,170,1835,1.00659340659341
Pennsylvania,,17302,,430,245,60,45,30,50,375,236,40,265,0.963265306122449
Pennsylvania,,17309,,355,245,35,40,25,10,330,240,37,260,0.979591836734694
Pennsylvania,,17311,,105,75,15,5,5,5,99,79,5,75,1.05333333333333
Pennsylvania,,17312,,40,25,10,0,5,0,38,28,2,25,1.12
Pennsylvania,,17313,,1765,1235,185,150,85,110,1691,1260,148,1315,1.02024291497976
Pennsylvania,,17314,,735,460,100,80,35,60,662,438,71,505,0.952173913043478
Pennsylvania,,17315,,4225,2850,525,380,180,290,4048,2930,380,2950,1.0280701754386
Pennsylvania,,17317,,110,75,10,10,5,10,101,74,8,75,0.986666666666667
Pennsylvania,,17318,,85,55,15,5,5,5,79,57,4,55,1.03636363636364
Pennsylvania,,17319,,940,605,125,85,35,90,886,608,82,620,1.00495867768595
Pennsylvania,,17321,,345,230,45,30,20,20,335,236,31,250,1.02608695652174
Pennsylvania,,17322,,820,545,100,55,45,75,778,553,56,565,1.01467889908257
Pennsylvania,,17323,,35,25,5,0,0,5,31,25,1,25,1
Pennsylvania,,17327,,1405,965,130,110,75,125,1354,988,116,1030,1.02383419689119
Pennsylvania,,17329,,365,235,35,40,20,35,349,238,41,260,1.01276595744681
Pennsylvania,,17331,,9450,6780,910,760,465,535,9081,6904,774,7195,1.01828908554572
Pennsylvania,,17339,,805,560,65,85,50,45,795,579,87,595,1.03392857142857
Pennsylvania,,17342,,65,45,0,10,5,5,68,50,11,50,1.11111111111111
Pennsylvania,,17345,,1315,835,190,95,70,125,1217,842,97,860,1.00838323353293
Pennsylvania,,17347,,880,605,105,65,40,65,850,626,70,635,1.03471074380165
Pennsylvania,,17349,,1200,880,110,80,65,65,1219,932,87,900,1.05909090909091
Pennsylvania,,17352,,210,155,20,20,5,10,211,157,21,155,1.01290322580645
Pennsylvania,,17355,,30,15,10,0,5,0,29,18,1,20,1.2
Pennsylvania,,17356,,3700,2540,435,310,145,270,3594,2630,315,2615,1.03543307086614
Pennsylvania,,17358,,20,10,0,5,0,5,18,12,4,15,1.2
Pennsylvania,,17360,,700,480,80,65,35,40,704,512,67,500,1.06666666666667
Pennsylvania,,17361,,1130,815,70,145,40,60,1123,840,147,910,1.03067484662577
Pennsylvania,,17362,,2105,1430,205,185,135,150,2078,1509,195,1510,1.05524475524476
Pennsylvania,,17363,,1330,925,140,115,50,100,1320,945,123,940,1.02162162162162
Pennsylvania,,17364,,660,410,100,60,30,60,620,424,56,430,1.03414634146341
Pennsylvania,,17365,,450,320,45,40,20,25,416,314,40,320,0.98125
Pennsylvania,,17366,,790,480,140,65,25,80,726,484,64,485,1.00833333333333
Pennsylvania,,17368,,1160,760,165,90,50,95,1129,801,93,785,1.05394736842105
Pennsylvania,,17370,,765,455,130,70,30,80,696,447,67,480,0.982417582417582
Pennsylvania,,17371,,100,75,10,10,5,0,103,78,10,80,1.04
Pennsylvania,,17401,,425,175,115,30,5,100,330,165,25,190,0.942857142857143
Pennsylvania,,17402,,9730,7180,810,855,445,440,9867,7662,906,7795,1.06713091922006
Pennsylvania,,17403,,8435,5305,1280,775,370,705,7996,5598,783,5840,1.05523091423186
Pennsylvania,,17404,,11455,7555,1500,1045,505,850,10972,7890,1055,8230,1.04434149569821
Pennsylvania,,17405,,165,75,55,5,5,25,131,72,4,75,0.96
Pennsylvania,,17406,,1345,960,145,100,70,70,1342,1022,104,985,1.06458333333333
Pennsylvania,,17407,,340,260,25,20,10,25,346,279,20,255,1.07307692307692
Pennsylvania,,,,,,,,,,,,,,
Pennsylvania,,,,,,,,,,,,,,
Rhode Island,All areas c,,,48434281,30460839,6518989,4749379,2680259,4024815,44351668,30521816,4470918,34019044,
Rhode Island,,,"Total, Rhode Island",192829,128395,28824,14799,6390,14421,179181,128783,14373,138400,
Rhode Island,"New London, CT",,,8030,5515,980,675,380,480,7994,5859,707,5940,
Rhode Island,,02804,,425,285,70,30,15,25,431,304,33,295,1.06666666666667
Rhode Island,,02808,,385,240,60,25,20,40,360,253,22,255,1.05416666666667
Rhode Island,,02813,,1590,1140,175,120,70,85,1627,1229,129,1175,1.0780701754386
Rhode Island,,02832,,775,495,125,70,30,55,750,507,74,530,1.02424242424242
Rhode Island,,02833,,95,45,25,5,10,10,91,51,4,50,1.13333333333333
Rhode Island,,02873,,40,30,5,0,0,5,37,28,4,30,0.933333333333333
Rhode Island,,02891,,4720,3280,520,425,235,260,4696,3485,441,3605,1.0625
Rhode Island,Newport,,,16005,11150,1700,1430,765,960,14934,11082,1367,12210,
Rhode Island,,02801,,85,60,10,10,5,0,91,68,12,70,1.13333333333333
Rhode Island,,02835,,1125,815,85,95,70,60,1144,886,99,885,1.08711656441718
Rhode Island,,02837,,820,600,65,70,55,30,805,621,70,645,1.035
Rhode Island,,02840,,3995,2680,480,420,195,220,3611,2610,391,3015,0.973880597014925
Rhode Island,,02842,,3180,2120,365,300,155,240,2845,2043,278,2410,0.963679245283019
Rhode Island,,02871,,3115,2240,285,275,155,160,3039,2305,272,2435,1.02901785714286
Rhode Island,,02872,,60,55,0,0,5,0,66,60,3,55,1.09090909090909
Rhode Island,,02878,,3625,2580,410,260,125,250,3325,2483,242,2695,0.962403100775194
Rhode Island,Pawtucket,,,25400,16910,4035,1745,740,1970,22803,16409,1651,18140,
Rhode Island,,02860,,7190,4195,1615,480,190,710,5900,3825,402,4525,0.911799761620977
Rhode Island,,02861,,5495,3730,800,370,165,430,5077,3695,361,3985,0.990616621983914
Rhode Island,,02862,,175,75,65,5,0,30,126,64,4,75,0.853333333333333
Rhode Island,,02863,,2425,1350,535,175,65,300,1803,1128,141,1490,0.835555555555556
Rhode Island,,02864,,6670,5010,700,450,200,310,6441,5017,461,5310,1.00139720558882
Rhode Island,,02865,,3445,2550,320,265,120,190,3454,2679,282,2755,1.05058823529412
Rhode Island,Providence,,,80225,52685,12665,6025,2515,6335,73421,52479,5807,57160,
Rhode Island,,02806,,3005,2140,240,275,190,160,3222,2467,309,2465,1.15280373831776
Rhode Island,,02809,,4655,3470,495,325,155,210,4341,3390,305,3665,0.976945244956772
Rhode Island,,02815,,35,20,10,5,0,0,38,22,2,20,1.1
Rhode Island,,02823,,70,45,15,0,0,10,62,40,0,35,0.888888888888889
Rhode Island,,02825,,775,505,130,50,15,75,740,520,50,505,1.02970297029703
Rhode Island,,02828,,1695,1295,135,150,55,60,1748,1382,162,1410,1.06718146718147
Rhode Island,,02831,,555,375,80,40,15,45,547,391,38,395,1.04266666666667
Rhode Island,,02857,,1580,1110,205,115,65,85,1582,1167,118,1160,1.05135135135135
Rhode Island,,02885,,2450,1615,400,180,85,170,2289,1611,177,1750,0.997523219814241
Rhode Island,,02901,,85,40,30,0,0,15,69,37,1,40,0.925
Rhode Island,,02903,,1730,910,460,125,45,190,1390,829,115,1030,0.910989010989011
Rhode Island,,02904,,7110,4840,1160,550,180,380,6436,4683,508,5245,0.967561983471074
Rhode Island,,02905,,3230,1740,730,265,105,390,2641,1632,232,1935,0.937931034482759
Rhode Island,,02906,,3250,2365,280,300,165,140,3735,2900,385,2695,1.2262156448203
Rhode Island,,02907,,2765,1125,850,165,85,540,1800,871,111,1200,0.774222222222222
Rhode Island,,02908,,4360,2675,785,325,125,450,3703,2553,294,2925,0.954392523364486
Rhode Island,,02909,,4390,2140,1210,275,105,660,3184,1834,213,2335,0.857009345794393
Rhode Island,,02910,,3920,2585,630,270,110,325,3582,2565,257,2750,0.992263056092843
Rhode Island,,02911,,3290,2240,475,220,70,285,3051,2208,229,2370,0.985714285714286
Rhode Island,,02914,,4980,3310,785,380,150,355,4342,3103,334,3575,0.937462235649547
Rhode Island,,02915,,3890,2625,580,345,125,215,3704,2641,337,2890,1.00609523809524
Rhode Island,,02916,,1890,1380,200,180,60,70,1886,1428,185,1520,1.03478260869565
Rhode Island,,02917,,2270,1605,285,195,60,125,2215,1646,190,1710,1.02554517133956
Rhode Island,,02919,,6785,4685,1010,505,195,390,6264,4578,483,5020,0.977161152614728
Rhode Island,,02920,,9520,6560,1215,655,285,805,8967,6617,647,7150,1.00868902439024
Rhode Island,,02921,,1750,1190,215,120,65,160,1690,1242,112,1265,1.0436974789916
Rhode Island,,02940,,190,95,55,10,5,25,166,99,11,100,1.04210526315789
Rhode Island,West Warwick,,,47665,32285,6610,3860,1625,3285,46242,33454,3867,34545,
Rhode Island,,02807,,250,210,5,20,10,5,269,238,20,215,1.13333333333333
Rhode Island,,02812,,190,125,30,15,5,15,191,134,12,130,1.072
Rhode Island,,02816,,5930,4020,860,445,170,435,5552,3982,439,4175,0.990547263681592
Rhode Island,,02817,,655,390,130,50,20,65,626,392,50,390,1.00512820512821
Rhode Island,,02818,,3485,2580,305,290,150,160,3665,2852,317,2810,1.10542635658915
Rhode Island,,02822,,735,470,120,50,25,70,715,479,52,465,1.01914893617021
Rhode Island,,02827,,320,190,50,20,15,45,294,202,17,200,1.06315789473684
Rhode Island,,02852,,4120,2810,525,315,160,310,3963,2897,315,2980,1.03096085409253
Rhode Island,,02874,,715,505,80,45,35,50,764,575,50,520,1.13861386138614
Rhode Island,,02875,,70,40,15,10,0,5,67,41,10,40,1.025
Rhode Island,,02877,,20,15,0,5,0,0,22,14,3,15,0.933333333333333
Rhode Island,,02879,,3455,2515,310,300,145,185,3521,2702,306,2725,1.07435387673956
Rhode Island,,02880,,170,115,25,15,5,10,166,126,15,125,1.09565217391304
Rhode Island,,02881,,380,280,35,25,25,15,437,353,26,310,1.26071428571429
Rhode Island,,02882,,2755,2085,235,205,115,115,2860,2263,232,2160,1.08537170263789
Rhode Island,,02883,,55,25,15,5,5,5,47,27,4,30,1.08
Rhode Island,,02886,,7430,4985,1025,655,250,515,7110,5092,661,5495,1.02146439317954
Rhode Island,,02887,,160,45,45,5,5,60,141,52,6,55,1.15555555555556
Rhode Island,,02888,,4315,2965,595,390,125,240,4298,3120,398,3230,1.05227655986509
Rhode Island,,02889,,5580,3560,940,450,160,470,5231,3621,429,3840,1.01713483146067
Rhode Island,,02892,,675,445,95,50,30,55,645,460,47,475,1.03370786516854
Rhode Island,,02893,,5800,3665,1100,455,155,425,5245,3557,416,3890,0.970532060027285
Rhode Island,,02894,,120,75,20,10,5,10,120,83,10,80,1.10666666666667
Rhode Island,,02898,,280,170,50,30,10,20,272,176,29,190,1.03529411764706
Rhode Island,Woonsocket,,,15420,9800,2820,1055,365,1380,13776,9496,971,10350,
Rhode Island,,02802,,135,90,25,10,5,5,130,88,10,95,0.977777777777778
Rhode Island,,02814,,1140,685,205,80,35,135,1054,698,75,720,1.01897810218978
Rhode Island,,02824,,80,60,10,10,0,0,79,58,10,65,0.966666666666667
Rhode Island,,02826,,125,80,25,10,5,5,126,86,9,85,1.075
Rhode Island,,02829,,90,65,15,10,0,0,93,70,9,65,1.07692307692308
Rhode Island,,02830,,975,600,180,65,25,105,904,586,68,625,0.976666666666667
Rhode Island,,02838,,700,460,125,55,15,45,649,457,56,490,0.993478260869565
Rhode Island,,02839,,265,165,60,15,5,20,239,158,12,165,0.957575757575757
Rhode Island,,02858,,55,40,5,5,0,5,58,40,6,40,1
Rhode Island,,02859,,1195,745,205,90,25,130,1018,682,78,780,0.915436241610738
Rhode Island,,02876,,380,290,30,35,10,15,384,302,35,310,1.04137931034483
Rhode Island,,02895,,8360,5080,1750,535,190,805,7141,4789,469,5400,0.942716535433071
Rhode Island,,02896,,1920,1440,185,135,50,110,1902,1482,135,1510,1.02916666666667
Rhode Island,,,,,,,,,,,,,,
Rhode Island,,,,,,,,,,,,,,
South Carolina,All areas c,,,48434281,30460839,6518989,4749379,2680259,4024815,44351668,30521816,4470918,34019044,
South Carolina,,,"Total, South Carolina",778480,471731,131038,70451,30945,74315,697058,463362,61030,502475,
South Carolina,Aiken,,,26195,16005,4040,2475,1220,2455,23888,16070,2210,17110,
South Carolina,,29137,,500,310,75,50,20,45,413,273,37,330,0.880645161290323
South Carolina,,29164,,960,500,220,75,45,120,804,465,63,525,0.93
South Carolina,,29801,,4705,2920,645,510,205,425,4270,2902,453,3230,0.993835616438356
South Carolina,,29802,,860,395,215,85,20,145,698,390,67,455,0.987341772151899
South Carolina,,29803,,6695,4790,565,540,450,350,6942,5331,562,4985,1.11294363256785
South Carolina,,29804,,125,80,15,5,10,15,120,85,7,80,1.0625
South Carolina,,29805,,840,500,170,55,30,85,757,485,47,505,0.97
South Carolina,,29809,,590,355,90,60,30,55,535,358,54,390,1.00845070422535
South Carolina,,29810,,1045,545,200,120,35,145,776,450,92,610,0.825688073394496
South Carolina,,29812,,2180,1235,385,195,65,300,1867,1162,165,1285,0.940890688259109
South Carolina,,29813,,40,30,5,5,0,0,36,25,3,30,0.833333333333333
South Carolina,,29817,,1020,535,205,110,40,130,778,444,87,575,0.829906542056075
South Carolina,,29826,,75,50,15,5,0,5,65,42,4,50,0.84
South Carolina,,29827,,695,385,140,80,25,65,544,331,60,435,0.85974025974026
South Carolina,,29828,,300,165,60,35,10,30,249,156,26,170,0.945454545454546
South Carolina,,29829,,1185,755,190,105,30,105,1102,768,90,780,1.01721854304636
South Carolina,,29831,,770,460,135,70,45,60,740,480,70,495,1.04347826086957
South Carolina,,29834,,480,270,95,45,25,45,428,262,42,295,0.97037037037037
South Carolina,,29836,,105,55,20,15,5,10,83,47,11,65,0.854545454545455
South Carolina,,29839,,120,70,25,15,5,5,115,68,16,80,0.971428571428571
South Carolina,,29846,,30,25,0,5,0,0,26,21,3,25,0.84
South Carolina,,29849,,65,30,15,10,0,10,56,28,9,40,0.933333333333333
South Carolina,,29850,,65,40,15,5,5,0,62,40,4,40,1
South Carolina,,29851,,1080,615,205,120,50,90,998,615,107,675,1
South Carolina,,29853,,1250,710,230,115,50,145,1072,672,99,765,0.946478873239437
South Carolina,,29856,,415,180,105,40,20,70,345,164,33,195,0.911111111111111
South Carolina,Anderson,,,55530,34560,10065,4140,2060,4705,50585,34214,3638,35920,
